Transaction_ID,Transaction_date,Gender,Age,Marital_status,State_names,Referal,Employees_status,Payment_method,Segment,Amount_spent
153427,2/2/2021,Female,31,Married,West Virginia,1,Employees,PayPal,Silver,2573.89
153428,2/2/2021,Female,37,Married,Colorado,0,Employees,Card,Basic,4759.13
153429,2/3/2021,Male,45,Single,Idaho,0,workers,PayPal,Basic,1740.68
153430,2/3/2021,Female,58,Single,North Carolina,1,self-employed,Card,Basic,406.8
153431,2/4/2021,Male,32,Married,Maryland,0,workers,Other,Silver,8.79
153432,2/4/2021,Female,55,Single,Massachusetts,1,workers,PayPal,Basic,1861.71
153433,2/4/2021,Male,47,Married,Idaho,0,workers,Card,Platinum,2464.24
153434,2/5/2021,Male,41,Married,Virginia,1,workers,Card,Basic,2411.32
153435,2/5/2021,Male,52,Married,Arkansas,1,Employees,PayPal,Basic,2757.38
153436,2/6/2021,Male,49,Married,California,0,self-employed,Card,Basic,560.58
153437,2/6/2021,Female,48,Married,New Jersey,0,self-employed,Card,Basic,307.25
153438,2/6/2021,Male,75,Married,Nevada,0,workers,Other,Platinum,552.88
153439,2/6/2021,Female,40,Single,Illinois,1,Employees,Card,Missing,728.42
153440,2/7/2021,Male,57,Married,Pennsylvania,1,workers,Card,Basic,850.31
153441,2/8/2021,Male,33,Married,Arkansas,1,Employees,PayPal,Basic,327.92
153442,2/8/2021,Female,17,Married,Louisiana,1,Employees,PayPal,Silver,814.12
153443,2/9/2021,Male,67,Married,Georgia,0,self-employed,PayPal,Silver,1002.98
153444,2/9/2021,Male,24,Single,New York,1,self-employed,Card,Platinum,1097.14
153445,2/9/2021,Male,74,Single,Illinois,1,Employees,Other,Basic,444.28
153446,2/9/2021,Female,66,Single,Mississippi,1,Unemployment,Card,Gold,720.07
153447,2/9/2021,Male,16,Married,Maryland,1,Employees,PayPal,Missing,190.56
153448,2/10/2021,Female,62,Single,Montana,1,workers,PayPal,Gold,449.25
153449,2/10/2021,Female,45,Married,Delaware,1,workers,PayPal,Basic,49.53
153450,2/10/2021,Female,47,Single,Maryland,0,workers,Other,Basic,1085.63
153451,2/10/2021,Female,16,Single,Mississippi,1,workers,PayPal,Basic,2121.73
153452,2/10/2021,Male,76,Married,Texas,1,Employees,Other,Platinum,2637
153453,2/11/2021,Male,48,Married,Maine,1,Employees,Card,Basic,450.03
153454,2/11/2021,Male,64,Married,New York,1,workers,PayPal,Missing,1614.06
153455,2/11/2021,Male,67,Married,Alabama,1,workers,Card,Platinum,221.17
153456,2/11/2021,Female,17,Single,Rhode Island,0,Employees,PayPal,Basic,2029.38
153457,2/11/2021,Female,25,Married,North Carolina,1,self-employed,PayPal,Basic,3837.59
153458,2/12/2021,Female,76,Married,Michigan,0,workers,PayPal,Gold,5645.8
153459,2/12/2021,Male,77,Single,Arkansas,1,workers,Card,Basic,190.7
153460,2/12/2021,Male,40,Single,New Jersey,1,Employees,Card,Silver,2796.51
153461,2/13/2021,Male,30,Married,Montana,0,Employees,Other,Basic,1434.72
153462,2/13/2021,Male,39,Married,Wyoming,1,Employees,Card,Basic,1519.41
153463,2/13/2021,Male,70,Married,Texas,1,Employees,Card,Gold,89.2
153464,2/14/2021,Female,66,Married,North Dakota,1,Employees,PayPal,Basic,2547.85
153465,2/14/2021,Male,76,Married,Utah,0,self-employed,Card,Silver,5006.5
153466,2/14/2021,Female,25,Married,Kentucky,1,Employees,Card,Basic,2661.45
153467,2/15/2021,Male,78,Single,Arizona,1,Employees,PayPal,Silver,2997.21
153468,2/16/2021,Male,60,Married,Louisiana,0,self-employed,Card,Basic,2564.53
153469,2/16/2021,Female,34,Married,Wisconsin,0,self-employed,PayPal,Basic,1456.63
153470,2/16/2021,Female,15,Single,Arkansas,1,self-employed,Other,Gold,1026.91
153471,2/16/2021,Male,60,Married,Virginia,1,self-employed,Other,Basic,1945.24
153472,2/17/2021,Male,25,Married,Hawaii,1,Employees,Card,Missing,336.18
153473,2/17/2021,Female,28,Single,Minnesota,1,Employees,Card,Basic,1065.88
153474,2/17/2021,Male,41,Married,Montana,1,self-employed,Card,Basic,1672.59
153475,2/17/2021,Male,34,Married,Nebraska,0,Unemployment,Other,Silver,2279.3
153476,2/18/2021,Female,40,Single,Louisiana,1,workers,PayPal,Basic,2760.95
153477,2/18/2021,Male,15,Married,Vermont,1,Employees,Card,Silver,2640.34
153478,2/18/2021,Male,58,Married,New Mexico,1,Employees,Other,Silver,2053.92
153479,2/18/2021,Female,45,Single,South Dakota,1,workers,PayPal,Basic,2696.53
153480,2/18/2021,Female,49,Single,North Carolina,1,Employees,Card,Silver,1121.65
153481,2/19/2021,Female,36,Single,Texas,1,workers,Card,Missing,2442.8
153482,2/20/2021,Female,26,Married,Delaware,1,self-employed,Card,Basic,2471.02
153483,2/20/2021,Male,31,Married,Florida,1,workers,Other,Basic,270.1
153484,2/21/2021,Male,18,Single,New Mexico,1,workers,Card,Basic,2053.92
153485,2/21/2021,Female,46,Married,Kansas,0,workers,PayPal,Platinum,2025
153486,2/21/2021,Male,27,Married,New Hampshire,1,Employees,Card,Silver,336.5
153487,2/21/2021,Male,74,Married,Missouri,1,Employees,Card,Platinum,1168.23
153488,2/22/2021,Female,68,Married,South Carolina,0,Employees,PayPal,Gold,233.14
153489,2/22/2021,Male,62,Married,Vermont,0,self-employed,PayPal,Silver,336.99
153490,2/22/2021,Male,74,Single,Kentucky,0,self-employed,PayPal,Silver,212.78
153491,2/22/2021,Female,55,Single,Nevada,0,workers,PayPal,Missing,2063.92
153492,2/22/2021,Female,68,Married,Maryland,1,workers,PayPal,Platinum,1379.05
153493,2/23/2021,Female,33,Single,Illinois,0,Unemployment,Card,Basic,1966.2
153494,2/24/2021,Female,78,Married,Rhode Island,1,Unemployment,PayPal,Basic,2943.5
153495,2/24/2021,Male,50,Single,Pennsylvania,0,Unemployment,PayPal,Basic,109.06
153496,2/24/2021,Male,53,Single,Connecticut,1,Unemployment,PayPal,Basic,2951.27
153497,2/24/2021,Male,73,Married,Arkansas,1,workers,PayPal,Gold,5793.48
153498,2/24/2021,Female,28,Single,New Jersey,1,Employees,PayPal,Silver,1662.19
153499,2/25/2021,Female,54,Single,New Hampshire,1,Unemployment,PayPal,Basic,1231.76
153500,2/25/2021,Male,25,Single,Virginia,1,workers,Card,Gold,988.54
153501,2/25/2021,Female,22,Single,Missouri,1,workers,Card,Platinum,745.32
153502,2/25/2021,Female,78,Single,Mississippi,0,workers,PayPal,Silver,2570.64
153503,2/26/2021,Male,54,Married,Washington,0,Employees,PayPal,Platinum,2710.03
153504,2/26/2021,Female,45,Married,Oregon,1,workers,Card,Silver,2574.08
153505,2/27/2021,Male,18,Single,Nevada,0,workers,Other,Basic,2507.85
153506,2/27/2021,Female,15,Married,Alabama,0,self-employed,Card,Missing,2735.65
153507,2/27/2021,Male,48,Single,Colorado,1,Employees,PayPal,Silver,1435.56
153508,2/27/2021,Male,27,Married,West Virginia,0,self-employed,Card,Basic,682.16
153509,2/28/2021,Male,31,Married,Missouri,0,self-employed,Card,Platinum,1104.7
153510,3/1/2021,Male,76,Married,Illinois,1,self-employed,PayPal,Basic,631.89
153511,3/1/2021,Female,24,Married,Indiana,1,Unemployment,Other,Silver,339.26
153512,3/1/2021,Male,61,Married,Arizona,1,workers,Other,Basic,1434.58
153513,3/2/2021,Female,63,Single,Maryland,1,self-employed,Other,Basic,771.37
153514,3/2/2021,Male,75,Married,North Carolina,1,workers,Other,Basic,2549.31
153515,3/2/2021,Male,64,Single,New York,1,self-employed,Other,Silver,2747.77
153516,3/2/2021,Female,49,Married,Delaware,0,Employees,Other,Platinum,2454.37
153517,3/2/2021,Male,36,Married,Michigan,0,Unemployment,Card,Platinum,195.66
153518,3/3/2021,Male,73,Single,Rhode Island,0,self-employed,Other,Basic,1623.74
153519,3/3/2021,Male,24,Single,New Hampshire,1,Employees,Card,Missing,94.58
153520,3/4/2021,Female,56,Married,Vermont,1,workers,Card,Basic,1566.57
153521,3/5/2021,Male,45,Single,Illinois,1,workers,Card,Platinum,1813.16
153522,3/6/2021,Female,68,Married,Kentucky,0,workers,PayPal,Missing,847.13
153523,3/6/2021,Female,58,Single,New Mexico,1,self-employed,PayPal,Basic,29.41
153524,3/7/2021,Female,30,Married,Utah,0,workers,Other,Basic,1518.77
153525,3/7/2021,Female,38,Married,Texas,1,Employees,Card,Gold,36.74
153526,3/7/2021,Male,35,Single,Illinois,0,Employees,Other,Basic,74.37
153527,3/7/2021,Male,42,Single,Nevada,0,self-employed,PayPal,Basic,2609.18
153528,3/8/2021,Male,46,Married,Tennessee,1,workers,Card,Platinum,156.72
153529,3/8/2021,Male,39,Single,Minnesota,0,workers,PayPal,Platinum,1629.84
153530,3/8/2021,Female,65,Single,Minnesota,0,self-employed,PayPal,Silver,2683.44
153531,3/8/2021,Female,68,Single,Kentucky,0,self-employed,PayPal,Basic,697.53
153532,3/8/2021,Female,25,Married,Rhode Island,1,workers,PayPal,Gold,2607.49
153533,3/8/2021,Male,21,Single,Connecticut,1,Employees,PayPal,Silver,4517.45
153534,3/8/2021,Male,62,Married,Virginia,1,workers,PayPal,Silver,1285.31
153535,3/8/2021,Male,18,Single,Delaware,1,Employees,PayPal,Basic,2738.31
153536,3/8/2021,Male,27,Married,Alabama,1,workers,Card,Basic,413.11
153537,3/8/2021,Male,53,Single,Massachusetts,0,Employees,Other,Basic,2038.05
153538,3/8/2021,Female,44,Single,Washington,1,self-employed,Other,Gold,2706.04
153539,3/9/2021,Male,25,Single,Massachusetts,1,self-employed,Card,Basic,488.52
153540,3/9/2021,Female,42,Single,Alaska,1,workers,PayPal,Silver,1001.19
153541,3/9/2021,Male,52,Married,Florida,1,self-employed,PayPal,Missing,1513.86
153542,3/10/2021,Male,28,Single,Nevada,1,Employees,Other,Gold,2026.53
153543,3/10/2021,Female,21,Married,Pennsylvania,0,self-employed,PayPal,Silver,2479.65
153544,3/11/2021,Female,37,Married,Utah,1,Unemployment,PayPal,Basic,1160.6
153545,3/12/2021,Male,52,Married,Maine,1,Employees,Other,Platinum,1984.18
153546,3/13/2021,Male,61,Married,Rhode Island,0,Employees,Card,Basic,1295.63
153547,3/13/2021,Female,51,Married,Maryland,1,self-employed,PayPal,Missing,765.27
153548,3/13/2021,Male,15,Single,North Carolina,0,Employees,PayPal,Basic,342.19
153549,3/13/2021,Male,54,Married,New Mexico,1,self-employed,Card,Basic,1869.55
153550,3/14/2021,Female,50,Married,Nevada,1,self-employed,PayPal,Basic,1837.98
153551,3/14/2021,Male,41,Married,Oklahoma,1,self-employed,PayPal,Platinum,626.67
153552,3/14/2021,Male,33,Married,Arkansas,1,Employees,PayPal,Platinum,2936.58
153553,3/14/2021,Female,78,Married,Michigan,1,Employees,Card,Platinum,5246.49
153554,3/15/2021,Female,17,Married,Pennsylvania,0,Employees,PayPal,Silver,147.48
153555,3/15/2021,Female,39,Single,Pennsylvania,0,self-employed,Card,Platinum,2995.73
153556,3/15/2021,Female,40,Married,Georgia,0,Employees,PayPal,Basic,2687.32
153557,3/15/2021,Male,20,Married,Wyoming,0,self-employed,Other,Basic,1796.78
153558,3/15/2021,Male,43,Married,Montana,1,self-employed,Card,Silver,1924.59
153559,3/15/2021,Female,34,Single,North Dakota,1,Unemployment,Other,Gold,743.18
153560,3/16/2021,Male,20,Married,Oklahoma,1,workers,Other,Basic,1867.03
153561,3/16/2021,Male,45,Single,Minnesota,1,self-employed,PayPal,Gold,2565.21
153562,3/16/2021,Female,54,Single,Texas,1,Employees,PayPal,Platinum,2092.96
153563,3/17/2021,Male,27,Married,Maryland,1,self-employed,PayPal,Silver,1278.71
153564,3/17/2021,Male,39,Married,Kentucky,0,workers,Other,Silver,1974.54
153565,3/18/2021,Female,44,Married,Colorado,0,Employees,PayPal,Basic,2473.98
153566,3/18/2021,Female,41,Married,Ohio,1,Employees,Card,Basic,1370.5
153567,3/19/2021,Female,34,Single,Alabama,0,Employees,PayPal,Silver,77.9
153568,3/19/2021,Female,78,Single,South Dakota,1,self-employed,Other,Basic,1611.28
153569,3/19/2021,Male,33,Single,Louisiana,0,Employees,PayPal,Basic,232.2
153570,3/20/2021,Male,20,Married,Texas,1,Employees,Other,Platinum,1125.4
153571,3/20/2021,Male,60,Married,Georgia,1,self-employed,Other,Platinum,2740.52
153572,3/20/2021,Female,51,Married,New Jersey,1,self-employed,Card,Platinum,161.58
153573,3/20/2021,Female,59,Married,Pennsylvania,1,self-employed,Card,Missing,240.24
153574,3/21/2021,Male,40,Married,New Mexico,1,workers,Card,Missing,1059.16
153575,3/21/2021,Female,38,Single,Delaware,1,Unemployment,PayPal,Silver,1878.08
153576,3/21/2021,Female,13,Married,Washington,0,self-employed,PayPal,Basic,1467.3
153577,3/22/2021,Male,16,Married,Washington,0,Employees,Other,Missing,2778.65
153578,3/22/2021,Female,22,Married,Idaho,1,workers,PayPal,Basic,2712.05
153579,3/22/2021,Male,33,Married,Missouri,1,Employees,Card,Basic,662.36
153580,3/23/2021,Female,46,Single,West Virginia,1,workers,PayPal,Basic,1327.68
153581,3/24/2021,Male,54,Married,Wisconsin,0,workers,Other,Basic,1201.9
153582,3/24/2021,Male,74,Single,Rhode Island,1,self-employed,PayPal,Silver,1708.56
153583,3/24/2021,Male,43,Single,South Dakota,1,self-employed,PayPal,Platinum,1107.84
153584,3/25/2021,Male,64,Married,North Carolina,1,workers,Card,Platinum,1037.93
153585,3/25/2021,Female,54,Single,Oregon,1,Employees,Card,Silver,662.36
153586,3/25/2021,Male,35,Single,Minnesota,0,self-employed,Card,Platinum,1167.2
153587,3/25/2021,Female,31,Married,Rhode Island,0,Employees,Card,Basic,2890.79
153588,3/25/2021,Male,43,Married,Massachusetts,1,Employees,PayPal,Missing,2436.3
153589,3/25/2021,Male,60,Single,Maryland,1,Employees,PayPal,Silver,2.84
153590,3/26/2021,Female,21,Married,South Dakota,1,workers,Other,Basic,1425.66
153591,3/26/2021,Male,15,Married,Illinois,0,Employees,Other,Basic,2643.85
153592,3/27/2021,Male,39,Single,Utah,1,Employees,Other,Silver,2954.83
153593,3/27/2021,Male,39,Married,New Jersey,1,Employees,PayPal,Missing,1953.65
153594,3/27/2021,Female,30,Married,Alaska,1,workers,PayPal,Silver,2420.9
153595,3/28/2021,Male,78,Married,Missouri,1,workers,Card,Silver,618.76
153596,3/29/2021,Female,50,Married,Louisiana,1,Employees,Card,Silver,1425.18
153597,3/29/2021,Female,62,Married,Louisiana,1,Employees,PayPal,Basic,2689.46
153598,3/30/2021,Female,44,Married,Rhode Island,1,workers,PayPal,Basic,1074.84
153599,3/30/2021,Female,51,Single,New York,1,workers,PayPal,Silver,1481.45
153600,3/30/2021,Male,73,Married,Idaho,1,Employees,Other,Basic,1651.44
153601,3/30/2021,Male,55,Single,Iowa,0,workers,PayPal,Silver,619.99
153602,3/31/2021,Male,53,Single,Maine,1,workers,PayPal,Silver,2722.98
153603,3/31/2021,Male,40,Married,Iowa,0,workers,Card,Platinum,674.2
153604,4/1/2021,Female,46,Married,Connecticut,0,Unemployment,Card,Silver,1091.24
153605,4/1/2021,Female,47,Married,Minnesota,0,workers,Other,Basic,941.84
153606,4/1/2021,Female,36,Married,Delaware,1,workers,PayPal,Platinum,669.75
153607,4/2/2021,Male,50,Married,West Virginia,1,Unemployment,Card,Basic,1784.85
153608,4/2/2021,Male,37,Single,Michigan,0,Employees,PayPal,Basic,807.37
153609,4/3/2021,Male,15,Married,Utah,1,Employees,Card,Basic,174.07
153610,4/3/2021,Male,62,Single,Iowa,0,workers,Other,Basic,1088.12
153611,4/3/2021,Male,27,Single,South Carolina,1,workers,Card,Silver,1091.24
153612,4/4/2021,Female,66,Married,North Dakota,0,Employees,Card,Basic,1124.83
153613,4/4/2021,Male,73,Married,Minnesota,1,Employees,Card,Gold,2907.43
153614,4/4/2021,Female,75,Married,Michigan,1,workers,Other,Basic,1764.37
153615,4/5/2021,Male,49,Single,Massachusetts,1,Employees,Other,Platinum,1219.29
153616,4/5/2021,Male,71,Single,Mississippi,0,self-employed,PayPal,Basic,674.21
153617,4/5/2021,Female,40,Married,Tennessee,1,Unemployment,PayPal,Silver,1796.43
153618,4/5/2021,Female,43,Married,West Virginia,1,workers,Card,Silver,2644.14
153619,4/6/2021,Male,67,Single,Michigan,1,workers,PayPal,Basic,3491.85
153620,4/6/2021,Male,62,Married,Nevada,0,workers,PayPal,Platinum,687.47
153621,4/6/2021,Female,53,Single,Louisiana,1,workers,Card,Silver,173.57
153622,4/6/2021,Male,57,Single,Massachusetts,1,workers,Other,Platinum,357.74
153623,4/7/2021,Male,41,Single,Nevada,1,workers,PayPal,Gold,1026.02
153624,4/7/2021,Female,18,Single,Mississippi,1,Unemployment,PayPal,Basic,1694.3
153625,4/7/2021,Male,42,Single,Vermont,0,workers,Card,Silver,2362.58
153626,4/7/2021,Male,20,Married,South Dakota,0,self-employed,PayPal,Basic,2868.4
153627,4/8/2021,Female,73,Married,Iowa,0,workers,Card,Platinum,2005.84
153628,4/9/2021,Female,18,Married,Virginia,1,self-employed,PayPal,Basic,2777.01
153629,4/9/2021,Female,18,Single,Alabama,0,Employees,Card,Platinum,289.85
153630,4/9/2021,Female,66,Single,Georgia,1,workers,PayPal,Silver,739.38
153631,4/9/2021,Male,60,Married,Alabama,1,Employees,PayPal,Platinum,820.66
153632,4/10/2021,Male,50,Married,North Dakota,1,self-employed,PayPal,Platinum,1979.94
153633,4/10/2021,Female,72,Married,New Jersey,1,self-employed,Card,Basic,2982.88
153634,4/10/2021,Male,24,Married,Michigan,0,workers,PayPal,Silver,818.91
153635,4/10/2021,Male,73,Married,California,1,Employees,Other,Basic,2951.76
153636,4/12/2021,Female,57,Married,Maine,1,workers,Card,Gold,739.38
153637,4/12/2021,Male,42,Married,Missouri,0,self-employed,Card,Silver,1251.45
153638,4/12/2021,Male,66,Married,Washington,0,workers,PayPal,Missing,904.6
153639,4/13/2021,Female,51,Married,Connecticut,0,workers,PayPal,Basic,1788.5
153640,4/13/2021,Female,51,Married,Kansas,0,Employees,PayPal,Basic,820.66
153641,4/13/2021,Female,52,Single,Connecticut,1,workers,Card,Silver,334.58
153642,4/13/2021,Female,57,Married,Kentucky,1,workers,Other,Basic,1241.85
153643,4/13/2021,Male,71,Single,Massachusetts,1,workers,PayPal,Basic,2532.24
153644,4/14/2021,Male,30,Married,New York,0,Employees,Other,Basic,666.29
153645,4/14/2021,Male,70,Married,South Carolina,0,Employees,PayPal,Silver,2914.9
153646,4/14/2021,Female,33,Married,New Hampshire,1,Employees,Other,Basic,721.36
153647,4/14/2021,Female,24,Single,Vermont,1,Unemployment,Card,Basic,830.59
153648,4/14/2021,Male,59,Married,Pennsylvania,1,workers,Card,Basic,2654.78
153649,4/15/2021,Female,15,Single,Kansas,1,workers,PayPal,Basic,2901.98
153650,4/15/2021,Female,25,Married,Texas,0,workers,PayPal,Basic,2013.54
153651,4/15/2021,Male,58,Single,Wyoming,1,Employees,PayPal,Basic,1180.5
153652,4/16/2021,Female,34,Married,Minnesota,0,Employees,PayPal,Basic,2914.9
153653,4/16/2021,Male,25,Married,Utah,1,Employees,PayPal,Basic,1367.59
153654,4/16/2021,Female,76,Married,Missouri,1,Employees,PayPal,Gold,2885.52
153655,4/17/2021,Male,43,Single,Missouri,1,self-employed,Other,Missing,1606.12
153656,4/18/2021,Male,73,Married,Michigan,1,Employees,PayPal,Gold,2.09
153657,4/19/2021,Male,25,Married,North Carolina,1,workers,PayPal,Platinum,2891.3
153658,4/19/2021,Male,28,Married,Hawaii,1,workers,Other,Missing,519.54
153659,4/19/2021,Female,71,Single,Arizona,1,Employees,PayPal,Basic,712.46
153660,4/19/2021,Male,16,Single,New Jersey,0,self-employed,PayPal,Basic,2027.31
153661,4/19/2021,Female,39,Married,Connecticut,1,Employees,PayPal,Silver,869.08
153662,4/19/2021,Male,15,Married,Washington,1,Employees,PayPal,Basic,1285.46
153663,4/20/2021,Male,25,Married,Georgia,1,self-employed,Other,Silver,719.54
153664,4/20/2021,Female,67,Single,Nevada,1,self-employed,Card,Basic,2513.86
153665,4/20/2021,Male,52,Married,New Mexico,0,Employees,Card,Basic,2941.86
153666,4/22/2021,Male,32,Married,Indiana,1,workers,PayPal,Missing,2513.86
153667,4/22/2021,Male,72,Married,Mississippi,1,workers,PayPal,Silver,84.5
153668,4/22/2021,Female,61,Single,Arkansas,0,Employees,PayPal,Gold,1814.01
153669,4/22/2021,Male,75,Married,California,0,Employees,PayPal,Basic,1737.2
153670,4/23/2021,Female,77,Married,Alaska,1,workers,PayPal,Silver,869.08
153671,4/23/2021,Female,73,Single,Georgia,1,workers,Other,Gold,1377.94
153672,4/24/2021,Female,65,Single,Georgia,1,Employees,Card,Basic,2513.86
153673,4/24/2021,Female,70,Married,Rhode Island,0,Unemployment,Card,Basic,2560.79
153674,4/25/2021,Male,68,Married,Nebraska,0,workers,PayPal,Missing,2826.42
153675,4/25/2021,Male,77,Married,Nebraska,0,workers,Other,Silver,1344.94
153676,4/25/2021,Male,73,Single,Virginia,1,Employees,Card,Basic,2006.96
153677,4/26/2021,Male,77,Married,Idaho,0,workers,PayPal,Basic,1524.83
153678,4/26/2021,Female,50,Married,Illinois,1,self-employed,PayPal,Silver,1453.75
153679,4/26/2021,Female,75,Married,Texas,1,workers,Other,Missing,1820.38
153680,4/26/2021,Female,33,Married,Oregon,1,Employees,PayPal,Basic,716.58
153681,4/27/2021,Male,32,Married,Montana,1,self-employed,Card,Silver,332.79
